Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2012-12-23,Chelsea,Aston Villa,H,8,0,24,7,18,4,8,4,6,11,0,0,0,0,1.33,5.5,8.5,1.35,5.6,9.8,2012-2013
2012-12-23,Swansea,Man United,D,1,1,14,19,10,16,3,6,11,16,2,4,0,0,5,4,1.67,4.92,3.97,1.78,2012-2013
2012-12-26,Aston Villa,Tottenham,A,0,4,4,20,1,16,2,16,11,7,1,0,0,0,3.75,3.5,2,4.38,3.64,1.93,2012-2013
2012-12-26,Everton,Wigan,H,2,1,17,10,9,6,11,2,10,11,1,3,0,0,1.44,4.5,7,1.62,4.08,6.25,2012-2013
2012-12-26,Fulham,Southampton,D,1,1,10,7,2,3,3,5,14,12,3,0,0,0,1.85,3.6,4.2,1.98,3.65,4.13,2012-2013
2012-12-26,Man United,Newcastle,H,4,3,16,16,10,11,2,2,12,16,3,3,0,0,1.22,6.5,13,1.29,6.2,12.5,2012-2013
2012-12-26,Norwich,Chelsea,A,0,1,8,20,4,11,5,7,7,7,1,1,0,0,6,3.75,1.62,5.46,4.03,1.69,2012-2013
2012-12-26,QPR,West Brom,A,1,2,18,12,8,6,14,9,9,10,1,0,0,0,2.2,3.4,3.25,2.38,3.54,3.14,2012-2013
2012-12-26,Reading,Swansea,D,0,0,3,10,2,4,6,4,14,17,2,1,0,0,2.9,3.4,2.38,3.04,3.49,2.47,2012-2013
2012-12-26,Stoke,Liverpool,H,3,1,7,12,6,6,6,8,11,5,3,1,0,0,3.4,3.2,2.25,4,3.31,2.14,2012-2013
2012-12-26,Sunderland,Man City,H,1,0,12,19,6,12,3,7,14,16,1,3,0,0,6.5,4,1.53,7.25,4.42,1.52,2012-2013
2012-12-29,Arsenal,Newcastle,H,7,3,16,10,12,8,5,6,8,10,0,1,0,0,1.44,4.5,7,1.44,4.79,8.25,2012-2013
2012-12-29,Aston Villa,Wigan,A,0,3,11,9,4,6,4,3,16,8,3,2,0,0,2.4,3.25,3,2.91,3.27,2.7,2012-2013
2012-12-29,Fulham,Swansea,A,1,2,22,10,13,9,9,8,14,12,2,1,0,0,2.1,3.4,3.5,2.27,3.45,3.41,2012-2013
2012-12-29,Man United,West Brom,H,2,0,17,13,14,9,9,6,9,7,1,0,0,0,1.3,5.5,10,1.32,5.78,11.26,2012-2013
2012-12-29,Norwich,Man City,A,3,4,13,13,8,9,4,9,8,10,3,1,0,1,6,4,1.57,7.15,4.45,1.52,2012-2013
2012-12-29,Reading,West Ham,H,1,0,3,11,2,3,2,2,17,10,3,4,0,0,2.88,3.25,2.5,2.92,3.41,2.59,2012-2013
2012-12-29,Stoke,Southampton,D,3,3,10,8,8,7,7,4,6,9,1,2,1,0,1.8,3.5,4.75,1.99,3.51,4.29,2012-2013
2012-12-29,Sunderland,Tottenham,A,1,2,9,18,6,14,3,8,9,15,1,3,0,0,3.5,3.4,2.1,3.62,3.34,2.25,2012-2013
2012-12-30,Everton,Chelsea,A,1,2,12,15,6,10,7,7,14,12,2,3,0,0,2.88,3.3,2.5,3.16,3.5,2.37,2012-2013
2012-12-30,QPR,Liverpool,A,0,3,14,16,7,11,1,9,10,8,2,1,0,0,4,3.5,1.91,4.57,3.96,1.83,2012-2013
2013-01-01,Man City,Stoke,H,3,0,17,4,9,3,7,2,6,9,2,2,0,0,1.29,5.5,11,1.33,5.17,12.82,2012-2013
2013-01-01,Southampton,Arsenal,D,1,1,9,6,6,4,3,3,9,6,2,0,0,0,5,3.75,1.7,5.12,4.24,1.7,2012-2013
2013-01-01,Swansea,Aston Villa,D,2,2,23,8,13,6,3,2,7,15,0,4,0,0,1.57,4,6,1.62,4.09,5.99,2012-2013
2013-01-01,Tottenham,Reading,H,3,1,30,7,20,4,12,3,9,9,0,0,0,0,1.33,5,10,1.34,5.58,10.47,2012-2013
2013-01-01,West Brom,Fulham,A,1,2,17,10,10,5,10,5,14,6,0,0,0,0,2,3.5,3.75,2,3.62,4.05,2012-2013
2013-01-01,West Ham,Norwich,H,2,1,14,9,8,3,11,3,14,7,0,0,0,0,2.1,3.4,3.5,2,3.54,4.17,2012-2013
2013-01-01,Wigan,Man United,A,0,4,7,14,3,9,1,6,13,5,1,1,0,0,6,4.2,1.53,4.88,3.9,1.79,2012-2013
2013-01-02,Chelsea,QPR,A,0,1,23,8,11,5,14,2,12,8,1,1,0,0,1.2,6.5,15,1.29,6.05,12.25,2012-2013
2013-01-02,Liverpool,Sunderland,H,3,0,27,6,16,5,9,5,8,5,0,1,0,0,1.4,4.5,8.5,1.4,5.09,9.17,2012-2013
2013-01-02,Newcastle,Everton,A,1,2,14,7,11,6,4,6,21,7,3,2,0,0,3,3.4,2.38,3.82,3.46,2.13,2012-2013
2013-01-12,Aston Villa,Southampton,A,0,1,16,11,10,4,9,5,9,6,1,1,0,0,2.55,3.5,2.9,2.66,3.39,2.84,2012-2013
2013-01-12,Everton,Swansea,D,0,0,16,4,8,2,7,1,13,9,1,4,0,0,1.57,4.2,6.5,1.57,4.37,6.5,2012-2013
2013-01-12,Fulham,Wigan,D,1,1,14,15,5,6,6,8,8,15,0,1,0,0,2.05,3.5,4,2.18,3.44,3.68,2012-2013
2013-01-12,Norwich,Newcastle,D,0,0,12,9,3,4,5,4,5,6,0,1,0,0,2.2,3.6,3.4,2.31,3.6,3.21,2012-2013
2013-01-12,QPR,Tottenham,D,0,0,4,16,1,8,2,6,10,7,1,1,0,0,4.5,3.8,1.85,4.65,3.86,1.83,2012-2013
2013-01-12,Reading,West Brom,H,3,2,7,11,7,6,8,4,6,13,1,1,0,0,3,3.4,2.5,3.02,3.48,2.49,2012-2013
2013-01-12,Stoke,Chelsea,A,0,4,11,11,5,9,6,7,13,9,1,0,0,0,4.33,3.5,1.95,5.16,3.57,1.83,2012-2013
2013-01-12,Sunderland,West Ham,H,3,0,18,9,14,4,4,6,10,13,0,3,0,0,2.38,3.3,3.3,2.68,3.28,2.92,2012-2013
2013-01-13,Arsenal,Man City,A,0,2,9,16,4,9,2,7,11,18,2,4,1,1,2.63,3.5,2.8,2.85,3.44,2.65,2012-2013
2013-01-13,Man United,Liverpool,H,2,1,15,12,10,5,3,1,14,16,1,4,0,0,1.91,3.8,4.2,2.06,3.64,3.79,2012-2013
2013-01-16,Chelsea,Southampton,D,2,2,19,7,10,3,4,3,10,11,1,0,0,0,1.25,6.5,15,1.22,7.4,15.54,2012-2013
2013-01-19,Liverpool,Norwich,H,5,0,17,5,10,3,10,4,10,8,1,1,0,0,1.33,5.5,10.5,1.34,5.54,10.7,2012-2013
2013-01-19,Man City,Fulham,H,2,0,20,3,11,0,1,2,12,6,1,2,0,0,1.25,6.5,14,1.24,6.7,15.4,2012-2013
2013-01-19,Newcastle,Reading,A,1,2,15,6,10,2,6,2,9,10,2,3,0,0,1.75,4,5,1.68,3.87,5.95,2012-2013
2013-01-19,Swansea,Stoke,H,3,1,12,7,6,2,7,6,11,9,0,0,0,0,2.2,3.4,3.6,2.25,3.18,3.75,2012-2013
2013-01-19,West Brom,Aston Villa,D,2,2,25,11,9,7,8,8,8,10,3,3,0,0,1.75,4,5,1.93,3.57,4.43,2012-2013
2013-01-19,West Ham,QPR,D,1,1,22,9,13,6,12,2,6,11,1,0,0,0,2.1,3.5,3.75,2.11,3.42,3.93,2012-2013
2013-01-19,Wigan,Sunderland,A,2,3,20,10,11,5,9,0,10,16,3,2,0,0,2.15,3.4,3.8,2.15,3.3,3.93,2012-2013
2013-01-20,Chelsea,Arsenal,H,2,1,13,12,8,8,3,9,10,11,2,1,0,0,1.91,3.6,4,2.04,3.64,3.88,2012-2013
2013-01-20,Tottenham,Man United,D,1,1,23,6,18,4,9,4,7,14,1,4,0,0,2.9,3.6,2.5,3.02,3.6,2.41,2012-2013
2013-01-21,Southampton,Everton,D,0,0,14,10,11,7,10,6,14,11,2,1,0,0,3.6,3.5,2.05,3.79,3.44,2.14,2012-2013
2013-01-23,Arsenal,West Ham,H,5,1,23,7,17,5,13,5,9,10,0,1,0,0,1.44,4.75,8,1.52,4.4,7.5,2012-2013
2013-01-29,Aston Villa,Newcastle,A,1,2,10,10,4,7,3,4,16,9,5,2,0,0,2.9,3.4,2.6,2.81,3.35,2.73,2012-2013
2013-01-29,QPR,Man City,D,0,0,5,15,3,7,2,10,9,9,2,2,0,0,7.5,4.5,1.5,7.98,4.59,1.48,2012-2013
2013-01-29,Stoke,Wigan,D,2,2,9,11,4,6,0,1,12,10,1,1,0,0,2.2,3.3,3.75,2.31,3.29,3.49,2012-2013
2013-01-29,Sunderland,Swansea,D,0,0,4,18,2,8,3,4,11,11,1,2,0,0,2.5,3.4,3,2.62,3.34,2.94,2012-2013
2013-01-30,Arsenal,Liverpool,D,2,2,14,10,6,5,8,6,9,11,3,1,0,0,2.4,3.5,3.1,2.17,3.5,3.64,2012-2013
2013-01-30,Everton,West Brom,H,2,1,11,7,4,4,5,2,9,14,0,2,0,0,1.6,4.1,6.5,1.56,4.26,6.75,2012-2013
2013-01-30,Fulham,West Ham,H,3,1,13,8,6,4,2,8,8,9,2,0,0,0,2.2,3.5,3.5,2.49,3.36,3.11,2012-2013
2013-01-30,Man United,Southampton,H,2,1,11,21,7,10,4,8,10,10,2,1,0,0,1.25,6.5,14,1.25,7,12.76,2012-2013
2013-01-30,Norwich,Tottenham,D,1,1,8,12,4,7,3,6,13,14,4,1,0,0,4.75,3.75,1.83,4.2,3.67,1.96,2012-2013
2013-01-30,Reading,Chelsea,D,2,2,5,14,2,5,0,6,8,20,1,2,0,0,7.5,4.5,1.5,6.03,4.29,1.61,2012-2013
2013-02-02,Arsenal,Stoke,H,1,0,15,6,9,2,11,1,3,13,0,3,0,0,1.44,4.5,9,1.41,4.76,9.98,2012-2013
2013-02-02,Everton,Aston Villa,D,3,3,22,8,13,4,15,2,6,23,1,4,0,0,1.4,5,9,1.37,5.11,10.15,2012-2013
2013-02-02,Fulham,Man United,A,0,1,15,13,8,8,5,8,8,15,1,1,0,0,5.5,4.2,1.65,7.2,4.4,1.53,2012-2013
2013-02-02,Newcastle,Chelsea,H,3,2,19,12,13,6,5,4,11,5,2,3,0,0,4,3.6,2,4.26,3.65,1.95,2012-2013
2013-02-02,QPR,Norwich,D,0,0,15,14,7,9,10,8,6,20,2,5,0,0,1.95,3.6,4.33,2.34,3.27,3.52,2012-2013
2013-02-02,Reading,Sunderland,H,2,1,9,10,5,6,6,8,12,15,1,3,0,0,2.5,3.4,3,2.46,3.34,3.18,2012-2013
2013-02-02,West Ham,Swansea,H,1,0,18,11,9,7,5,3,7,9,1,1,0,0,2.4,3.4,3.2,2.49,3.38,3.08,2012-2013
2013-02-02,Wigan,Southampton,D,2,2,5,15,3,7,8,5,6,16,0,2,0,0,2.2,3.5,3.5,2.25,3.43,3.47,2012-2013
2013-02-03,Man City,Liverpool,D,2,2,9,21,5,12,9,10,14,7,2,4,0,0,1.83,3.9,4.5,1.88,3.73,4.58,2012-2013
2013-02-03,West Brom,Tottenham,A,0,1,4,21,3,13,2,17,9,9,1,0,1,0,3.6,3.4,2.2,3.63,3.4,2.22,2012-2013
2013-02-09,Chelsea,Wigan,H,4,1,25,13,17,10,10,6,9,13,1,2,0,0,1.36,5.5,9.5,1.37,5.29,9.71,2012-2013
2013-02-09,Norwich,Fulham,D,0,0,15,7,8,5,3,4,10,16,2,2,0,0,2.3,3.4,3.4,2.42,3.36,3.2,2012-2013
2013-02-09,Southampton,Man City,H,3,1,13,7,7,4,6,6,9,13,1,2,0,0,5.75,4,1.67,5.49,4.15,1.68,2012-2013
2013-02-09,Stoke,Reading,H,2,1,13,5,10,4,11,3,7,4,2,0,0,0,1.91,3.5,4.6,1.89,3.49,4.84,2012-2013
2013-02-09,Sunderland,Arsenal,A,0,1,12,18,7,9,11,2,6,13,3,2,0,1,4.5,3.6,1.91,4.55,3.6,1.91,2012-2013
2013-02-09,Swansea,QPR,H,4,1,13,14,12,8,5,2,10,9,1,3,0,0,1.83,3.75,4.75,1.71,3.84,5.65,2012-2013
2013-02-09,Tottenham,Newcastle,H,2,1,16,9,9,7,11,5,5,11,0,2,0,0,1.67,4,5.75,1.64,4.04,6.14,2012-2013
2013-02-10,Aston Villa,West Ham,H,2,1,7,13,2,7,4,10,15,12,3,2,0,0,2.63,3.4,2.88,3.02,3.28,2.6,2012-2013
2013-02-10,Man United,Everton,H,2,0,10,9,6,8,7,6,12,9,0,2,0,0,1.75,3.9,5,1.76,3.87,5.13,2012-2013
2013-02-11,Liverpool,West Brom,A,0,2,23,4,14,3,13,5,9,9,1,4,0,0,1.4,5,9,1.43,4.79,9.1,2012-2013
2013-02-17,Liverpool,Swansea,H,5,0,33,4,18,3,10,1,6,9,0,1,0,0,1.57,4.4,6,1.39,5.12,9.27,2012-2013
2013-02-23,Arsenal,Aston Villa,H,2,1,24,5,14,3,12,3,7,12,1,2,0,0,1.33,5.5,11,1.3,6.08,11.32,2012-2013
2013-02-23,Fulham,Stoke,H,1,0,20,7,9,2,9,4,4,9,1,3,0,0,2.2,3.3,3.75,2.13,3.3,4.04,2012-2013
2013-02-23,Norwich,Everton,H,2,1,10,11,9,5,7,5,15,10,1,1,0,0,3.8,3.5,2.1,3.61,3.32,2.25,2012-2013
2013-02-23,QPR,Man United,A,0,2,12,13,5,8,2,4,10,6,0,0,0,0,7,4.33,1.53,6.42,4.63,1.54,2012-2013
2013-02-23,Reading,Wigan,A,0,3,7,14,1,8,2,9,9,11,1,1,1,0,2.63,3.4,2.88,2.64,3.33,2.93,2012-2013
2013-02-23,West Brom,Sunderland,H,2,1,17,10,7,6,5,5,13,9,2,1,0,0,2.05,3.5,4,1.83,3.62,5.01,2012-2013
2013-02-24,Man City,Chelsea,H,2,0,15,4,11,1,6,6,19,5,3,1,0,0,1.95,3.6,4.33,2.1,3.54,3.84,2012-2013
2013-02-24,Newcastle,Southampton,H,4,2,11,11,5,7,7,3,12,12,0,4,0,0,2.2,3.5,3.2,2.29,3.44,3.4,2012-2013
2013-02-25,West Ham,Tottenham,A,2,3,8,25,6,16,6,12,12,7,4,1,0,0,3.6,3.5,2.15,3.72,3.39,2.19,2012-2013
2013-03-02,Chelsea,West Brom,H,1,0,25,8,19,4,9,7,12,16,1,2,0,0,1.4,5,9,1.37,5.2,10.31,2012-2013
2013-03-02,Everton,Reading,H,3,1,18,12,12,6,9,10,8,8,1,1,0,0,1.38,5,10,1.35,5.36,10.8,2012-2013
2013-03-02,Man United,Norwich,H,4,0,13,1,10,1,7,3,5,15,0,4,0,0,1.33,5.5,11,1.24,6.64,15.5,2012-2013
2013-03-02,Southampton,QPR,A,1,2,17,5,9,3,6,3,7,15,1,3,0,0,1.85,3.8,4.5,1.68,4.01,5.6,2012-2013
2013-03-02,Stoke,West Ham,A,0,1,10,10,2,7,4,2,12,12,1,2,0,0,2.15,3.25,4,2.49,3.25,3.19,2012-2013
2013-03-02,Sunderland,Fulham,D,2,2,12,7,6,4,7,3,9,14,1,3,0,0,2.4,3.3,3.3,2.24,3.35,3.62,2012-2013
2013-03-02,Swansea,Newcastle,H,1,0,10,14,7,7,7,7,9,17,0,2,0,0,2.1,3.6,3.75,2.04,3.65,3.85,2012-2013
2013-03-02,Wigan,Liverpool,A,0,4,15,8,11,7,4,3,11,15,2,2,0,0,4.5,3.75,1.85,4.84,3.99,1.78,2012-2013
2013-03-03,Tottenham,Arsenal,H,2,1,11,10,5,6,4,6,17,13,3,1,0,0,2.3,3.6,3.25,2.46,3.51,3.05,2012-2013
2013-03-04,Aston Villa,Man City,A,0,1,10,20,5,12,6,5,10,14,2,0,0,0,7.5,4.5,1.44,7.62,5.05,1.44,2012-2013
2013-03-09,Norwich,Southampton,D,0,0,3,15,2,7,1,7,9,10,2,3,0,0,2.5,3.4,3,2.82,3.33,2.74,2012-2013
2013-03-09,QPR,Sunderland,H,3,1,15,7,8,3,4,5,4,19,0,2,0,0,2.25,3.4,3.5,2.27,3.26,3.66,2012-2013
2013-03-09,Reading,Aston Villa,A,1,2,10,18,4,7,6,1,8,7,2,3,0,0,2.45,3.4,3.1,2.56,3.43,2.94,2012-2013
2013-03-09,West Brom,Swansea,H,2,1,12,9,6,4,3,3,9,10,1,1,0,0,2.45,3.3,3.2,2.25,3.47,3.47,2012-2013
2013-03-10,Liverpool,Tottenham,H,3,2,10,15,4,9,1,4,9,8,1,1,0,0,1.95,3.8,4,1.86,4.11,4.13,2012-2013
2013-03-10,Newcastle,Stoke,H,2,1,14,7,6,4,14,4,10,12,1,1,0,0,1.83,3.7,4.8,1.75,3.63,5.74,2012-2013
2013-03-16,Aston Villa,QPR,H,3,2,10,18,6,11,9,6,16,10,3,2,0,0,2.3,3.4,3.4,2.37,3.38,3.31,2012-2013
2013-03-16,Everton,Man City,H,2,0,11,17,5,11,13,6,15,10,4,3,1,0,3.9,3.6,2.05,3.57,3.48,2.2,2012-2013
2013-03-16,Man United,Reading,H,1,0,17,5,8,1,5,4,5,16,0,2,0,0,1.17,9,19,1.14,9.28,22.5,2012-2013
2013-03-16,Southampton,Liverpool,H,3,1,17,8,12,6,7,5,10,10,0,1,0,0,4.2,3.8,1.91,3.79,3.77,2.02,2012-2013
2013-03-16,Stoke,West Brom,D,0,0,13,9,5,5,7,1,15,11,2,2,0,0,2.5,3.3,3.1,2.87,3.18,2.79,2012-2013
2013-03-16,Swansea,Arsenal,A,0,2,9,15,2,11,3,7,2,7,1,1,0,0,3.4,3.5,2.25,3.44,3.6,2.2,2012-2013
2013-03-17,Chelsea,West Ham,H,2,0,24,15,14,9,5,5,5,14,0,2,0,0,1.4,5,9,1.38,5.29,9.33,2012-2013
2013-03-17,Sunderland,Norwich,D,1,1,16,7,8,3,5,9,11,11,1,3,0,1,2.05,3.5,4,2.02,3.47,4.2,2012-2013
2013-03-17,Tottenham,Fulham,A,0,1,12,6,6,2,5,5,10,5,1,1,0,0,1.5,4.5,7.5,1.53,4.34,7.3,2012-2013
2013-03-17,Wigan,Newcastle,H,2,1,13,9,10,4,7,3,7,12,1,1,0,0,2.3,3.4,3.4,2.27,3.45,3.44,2012-2013
2013-03-30,Arsenal,Reading,H,4,1,23,4,14,2,11,3,9,14,0,1,0,0,1.25,6.5,15,1.25,6.6,13.99,2012-2013
2013-03-30,Everton,Stoke,H,1,0,15,10,9,5,4,3,13,18,1,3,0,0,1.57,3.9,7.5,1.75,3.59,5.93,2012-2013
2013-03-30,Man City,Newcastle,H,4,0,19,5,11,1,9,2,6,8,0,2,0,0,1.33,5.5,11,1.31,5.75,11.5,2012-2013
2013-03-30,Southampton,Chelsea,H,2,1,13,7,8,4,7,7,12,6,2,1,0,0,3.5,3.5,2.2,3.04,3.41,2.5,2012-2013
2013-03-30,Sunderland,Man United,A,0,1,9,10,4,6,3,6,11,9,3,1,0,0,6,4,1.65,6.16,3.81,1.68,2012-2013
2013-03-30,Swansea,Tottenham,A,1,2,11,9,3,7,5,2,5,10,2,4,0,0,3.4,3.4,2.3,3.17,3.45,2.41,2012-2013
2013-03-30,West Ham,West Brom,H,3,1,14,17,8,11,5,3,10,13,1,1,0,1,2.3,3.4,3.4,2.16,3.38,3.75,2012-2013
2013-03-30,Wigan,Norwich,H,1,0,13,9,6,5,10,3,13,9,1,2,0,0,1.95,3.6,4.33,1.74,3.77,5.55,2012-2013
2013-03-31,Aston Villa,Liverpool,A,1,2,10,16,7,12,7,8,9,8,1,1,0,0,5,4,1.75,5.69,4.43,1.62,2012-2013
2013-04-01,Fulham,QPR,H,3,2,9,19,5,11,3,6,11,7,2,1,1,0,2,3.6,4,2.12,3.55,3.75,2012-2013
2013-04-06,Norwich,Swansea,D,2,2,12,16,9,9,2,5,8,16,5,3,0,0,2.63,3.3,2.9,2.52,3.37,3.06,2012-2013
2013-04-06,Reading,Southampton,A,0,2,8,12,3,4,8,4,5,11,0,0,0,0,3.3,3.6,2.25,3.77,3.53,2.12,2012-2013
2013-04-06,Stoke,Aston Villa,A,1,3,6,11,2,8,4,2,16,11,3,1,0,0,2.1,3.4,4,2.14,3.32,3.97,2012-2013
2013-04-06,West Brom,Arsenal,A,1,2,16,11,5,6,6,4,7,15,2,4,0,1,4.1,3.7,1.95,5.08,4.01,1.74,2012-2013
2013-04-07,Chelsea,Sunderland,H,2,1,14,7,7,3,8,5,9,15,0,2,0,0,1.36,5,11,1.28,6.12,12.98,2012-2013
2013-04-07,Liverpool,West Ham,D,0,0,19,10,12,4,12,2,8,4,0,1,0,0,1.36,5.5,9,1.31,5.83,11.5,2012-2013
2013-04-07,Newcastle,Fulham,H,1,0,20,5,10,3,10,3,13,11,2,2,0,0,2.1,3.5,3.8,1.87,3.75,4.51,2012-2013
2013-04-07,QPR,Wigan,D,1,1,6,16,2,10,2,10,9,12,2,3,1,0,2.38,3.4,3.25,2.45,3.43,3.12,2012-2013
2013-04-07,Tottenham,Everton,D,2,2,19,9,10,5,7,6,14,8,1,1,0,0,2.2,3.4,3.6,2.18,3.27,3.87,2012-2013
2013-04-08,Man United,Man City,A,1,2,16,9,7,5,9,4,13,18,3,5,0,0,2.3,3.5,3.3,2.5,3.33,3.11,2012-2013
2013-04-13,Arsenal,Norwich,H,3,1,10,5,7,5,9,3,8,10,1,2,0,0,1.25,6.5,14,1.27,6.27,13.56,2012-2013
2013-04-13,Aston Villa,Fulham,D,1,1,15,8,7,3,8,5,5,15,1,2,0,0,2.3,3.3,3.5,2.24,3.43,3.52,2012-2013
2013-04-13,Everton,QPR,H,2,0,14,8,10,5,13,5,6,12,3,3,0,0,1.44,4.75,8,1.47,4.51,8.36,2012-2013
2013-04-13,Reading,Liverpool,D,0,0,7,26,5,15,4,9,9,8,2,1,0,0,8,4.75,1.45,7.82,4.88,1.45,2012-2013
2013-04-13,Southampton,West Ham,D,1,1,15,6,11,4,7,4,9,18,2,3,0,0,1.91,3.75,4.2,1.78,3.83,5.05,2012-2013
2013-04-14,Newcastle,Sunderland,A,0,3,15,8,9,7,10,9,14,7,3,2,0,0,1.95,3.5,4.5,1.85,3.51,5.14,2012-2013
2013-04-14,Stoke,Man United,A,0,2,13,9,4,3,3,7,9,9,1,1,0,0,7,3.9,1.6,6.48,4.03,1.62,2012-2013
2013-04-16,Arsenal,Everton,D,0,0,10,10,6,5,8,1,11,12,2,3,0,0,1.75,3.9,5,1.74,3.7,5.5,2012-2013
2013-04-17,Fulham,Chelsea,A,0,3,11,13,7,10,6,5,11,11,2,1,0,0,4.75,3.8,1.8,5.61,3.9,1.7,2012-2013
2013-04-17,Man City,Wigan,H,1,0,10,8,4,6,5,4,12,5,2,1,0,0,1.25,6.5,14,1.32,5.88,10.99,2012-2013
2013-04-17,West Ham,Man United,D,2,2,10,15,4,9,2,5,9,7,1,0,0,0,5.5,3.9,1.7,5.11,3.82,1.78,2012-2013
2013-04-20,Fulham,Arsenal,A,0,1,7,10,5,7,7,3,13,8,0,2,1,1,5,4,1.75,6.4,4.3,1.57,2012-2013
2013-04-20,Norwich,Reading,H,2,1,19,14,9,6,8,8,8,12,2,3,0,0,1.75,3.8,5.25,1.8,3.61,5.33,2012-2013
2013-04-20,QPR,Stoke,A,0,2,25,11,11,4,5,5,8,14,1,2,0,0,2.25,3.4,3.5,2.21,3.21,3.91,2012-2013
2013-04-20,Sunderland,Everton,H,1,0,8,8,4,5,3,10,6,15,1,2,0,0,3.4,3.4,2.3,3.51,3.3,2.31,2012-2013
2013-04-20,Swansea,Southampton,D,0,0,14,9,7,5,7,2,11,13,0,0,0,0,2.38,3.5,3.1,2.27,3.41,3.45,2012-2013
2013-04-20,West Brom,Newcastle,D,1,1,8,10,4,6,15,2,9,10,0,2,0,0,2.25,3.5,3.4,2.43,3.43,3.15,2012-2013
2013-04-20,West Ham,Wigan,H,2,0,17,18,11,10,3,6,12,11,3,1,0,0,2.3,3.5,3.3,2.48,3.42,3.09,2012-2013
2013-04-21,Liverpool,Chelsea,D,2,2,23,9,12,6,8,5,8,11,5,2,0,0,2.15,3.6,3.6,2.15,3.54,3.65,2012-2013
2013-04-21,Tottenham,Man City,H,3,1,11,11,8,7,4,5,11,10,3,3,0,0,3.25,3.6,2.3,2.79,3.27,2.8,2012-2013
2013-04-22,Man United,Aston Villa,H,3,0,10,8,5,5,5,3,10,6,1,0,0,0,1.25,6.75,13,1.27,6.47,13.25,2012-2013
2013-04-27,Everton,Fulham,H,1,0,17,6,10,2,7,2,12,16,1,3,0,0,1.5,4.5,7.5,1.51,4.53,7.33,2012-2013
2013-04-27,Man City,West Ham,H,2,1,16,9,10,6,9,4,9,7,1,3,0,0,1.29,6,12,1.25,6.41,15.52,2012-2013
2013-04-27,Newcastle,Liverpool,A,0,6,5,11,1,10,5,7,14,7,3,2,1,0,2.88,3.6,2.5,3.26,3.45,2.35,2012-2013
2013-04-27,Southampton,West Brom,A,0,3,16,11,4,9,7,6,9,11,2,2,2,1,1.85,3.75,4.6,1.78,3.83,5.07,2012-2013
2013-04-27,Stoke,Norwich,H,1,0,12,5,4,0,5,3,10,8,4,2,0,0,2.25,3.3,3.6,2.14,3.16,4.21,2012-2013
2013-04-27,Wigan,Tottenham,D,2,2,6,14,4,7,3,3,12,10,3,1,0,0,3.8,3.6,2.05,3.31,3.48,2.31,2012-2013
2013-04-28,Arsenal,Man United,D,1,1,19,10,13,5,7,2,12,10,3,5,0,0,2.25,3.6,3.3,2.35,3.56,3.19,2012-2013
2013-04-28,Chelsea,Swansea,H,2,0,21,11,14,8,6,3,9,10,1,3,0,0,1.36,5.5,9,1.43,4.96,8.44,2012-2013
2013-04-28,Reading,QPR,D,0,0,13,15,7,5,9,7,12,14,0,2,0,0,2.55,3.5,2.88,2.5,3.48,3,2012-2013
2013-04-29,Aston Villa,Sunderland,H,6,1,18,7,15,4,4,4,10,15,0,3,0,1,2.3,3.4,3.4,2.22,3.29,3.71,2012-2013
2013-05-04,Fulham,Reading,A,2,4,18,20,13,13,3,3,14,7,2,1,0,0,1.73,3.9,5.25,1.67,3.95,5.96,2012-2013
2013-05-04,Norwich,Aston Villa,A,1,2,9,12,4,6,6,5,15,13,2,3,0,0,2.55,3.3,3,2.57,3.14,3.18,2012-2013
2013-05-04,QPR,Arsenal,A,0,1,14,13,6,11,3,7,8,6,2,1,0,0,8,4.75,1.44,9.4,5.45,1.37,2012-2013
2013-05-04,Swansea,Man City,D,0,0,7,12,1,8,4,4,9,10,0,0,0,0,5.25,3.8,1.75,4.86,3.86,1.81,2012-2013
2013-05-04,Tottenham,Southampton,H,1,0,7,10,4,6,5,5,8,9,1,1,0,0,1.44,4.75,8,1.52,4.47,7.32,2012-2013
2013-05-04,West Brom,Wigan,A,2,3,17,13,11,8,7,5,9,7,4,3,0,0,2.45,3.5,3,2.36,3.53,3.19,2012-2013
2013-05-04,West Ham,Newcastle,D,0,0,9,11,3,6,7,3,12,12,1,1,0,0,2.38,3.4,3.25,2.27,3.53,3.37,2012-2013
2013-05-05,Liverpool,Everton,D,0,0,16,11,8,4,3,5,10,10,1,2,0,0,1.95,3.6,4.2,1.97,3.6,4.25,2012-2013
2013-05-05,Man United,Chelsea,A,0,1,10,15,4,6,2,7,14,9,2,1,1,0,2.2,3.5,3.5,2.4,3.54,3.1,2012-2013
2013-05-06,Sunderland,Stoke,D,1,1,14,11,7,7,5,6,6,12,2,2,1,0,2.1,3.3,4,2.39,3.07,3.62,2012-2013
