Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2019-12-21,Norwich,Wolves,A,1,2,13,14,7,4,3,11,7,14,2,4,0,0,3.75,3.8,1.9,4.07,3.86,1.91,2019-2020
2019-12-21,Man City,Leicester,H,3,1,23,5,12,2,6,1,14,9,2,2,0,0,1.36,5.25,7.5,1.37,5.85,7.73,2019-2020
2019-12-22,Watford,Man United,H,2,0,11,17,3,8,3,5,16,11,3,1,0,0,4.33,4,1.75,4.7,3.83,1.81,2019-2020
2019-12-22,Tottenham,Chelsea,A,0,2,5,13,1,3,3,5,9,11,4,3,1,0,2.37,3.75,2.75,2.38,3.58,3.05,2019-2020
2019-12-26,Tottenham,Brighton,H,2,1,11,11,5,5,9,2,10,9,4,2,0,0,1.53,4.33,6,1.53,4.48,6.6,2019-2020
2019-12-26,Aston Villa,Norwich,H,1,0,11,16,2,6,5,8,15,12,2,3,0,0,2.1,3.75,3.3,2.19,3.73,3.27,2019-2020
2019-12-26,Bournemouth,Arsenal,D,1,1,12,17,4,2,8,3,5,13,4,4,0,0,3.5,3.9,1.95,3.81,4.14,1.91,2019-2020
2019-12-26,Chelsea,Southampton,A,0,2,10,5,3,3,8,1,10,9,3,2,0,0,1.33,5.25,9,1.4,5.08,8.43,2019-2020
2019-12-26,Crystal Palace,West Ham,H,2,1,13,10,4,2,7,6,5,10,0,2,0,0,2.3,3.4,3.1,2.31,3.47,3.24,2019-2020
2019-12-26,Everton,Burnley,H,1,0,21,6,5,0,10,2,15,14,0,0,0,0,1.7,3.75,5,1.75,3.65,5.36,2019-2020
2019-12-26,Sheffield United,Watford,D,1,1,16,5,4,2,9,1,11,8,1,3,0,0,1.83,3.6,4.33,1.81,3.67,4.86,2019-2020
2019-12-26,Man United,Newcastle,H,4,1,22,7,10,2,5,0,10,7,2,2,0,0,1.33,5.25,9,1.36,5.42,9.37,2019-2020
2019-12-26,Leicester,Liverpool,A,0,4,3,15,0,6,2,8,5,7,1,1,0,0,3.4,3.75,2.05,3.61,4.17,1.97,2019-2020
2019-12-27,Wolves,Man City,H,3,2,20,7,8,3,3,1,7,13,0,1,0,1,8.5,5,1.36,6.67,5.38,1.44,2019-2020
2019-12-28,Brighton,Bournemouth,H,2,0,16,10,6,2,9,2,8,11,0,2,0,0,1.75,3.9,4.33,1.81,3.86,4.66,2019-2020
2019-12-28,Newcastle,Everton,A,1,2,20,22,5,9,5,8,13,13,2,2,0,0,3.6,3.4,2.05,3.28,3.36,2.34,2019-2020
2019-12-28,Southampton,Crystal Palace,D,1,1,14,5,5,2,12,4,13,7,1,2,0,0,1.95,3.6,3.8,2,3.52,4.1,2019-2020
2019-12-28,Watford,Aston Villa,H,3,0,20,11,6,2,6,3,16,9,3,1,1,0,1.95,3.8,3.6,1.79,4.04,4.44,2019-2020
2019-12-28,Norwich,Tottenham,D,2,2,5,15,2,7,4,6,12,10,3,3,0,0,5,4,1.66,4.7,4.52,1.68,2019-2020
2019-12-28,West Ham,Leicester,A,1,2,14,13,4,8,5,5,16,4,4,1,0,0,4,3.9,1.83,2.57,3.68,2.7,2019-2020
2019-12-28,Burnley,Man United,A,0,2,8,14,1,5,5,4,17,10,4,3,0,0,4.33,3.75,1.8,4.28,3.69,1.91,2019-2020
2019-12-29,Arsenal,Chelsea,A,1,2,7,13,2,4,2,3,13,19,5,4,0,0,2.87,3.75,2.3,3.06,3.6,2.37,2019-2020
2019-12-29,Liverpool,Wolves,H,1,0,10,10,3,2,5,6,7,3,1,0,0,0,1.25,5.75,12,1.26,6.28,12.29,2019-2020
2019-12-29,Man City,Sheffield United,H,2,0,16,8,4,0,8,5,5,6,1,1,0,0,1.16,7.5,16,1.24,6.85,13.14,2019-2020
2020-01-01,Brighton,Chelsea,D,1,1,16,16,5,5,5,3,8,15,2,3,0,0,3.6,3.6,1.95,3.94,4.03,1.89,2019-2020
2020-01-01,Burnley,Aston Villa,A,1,2,20,11,1,6,8,4,12,10,1,1,0,0,1.75,3.8,4.33,2.03,3.34,4.22,2019-2020
2020-01-01,Newcastle,Leicester,A,0,3,5,17,2,10,4,5,8,12,1,1,0,0,5,3.8,1.66,4.13,3.88,1.89,2019-2020
2020-01-01,Southampton,Tottenham,H,1,0,12,11,3,5,6,9,21,8,3,4,0,0,3.3,3.5,2.1,3.51,3.91,2.05,2019-2020
2020-01-01,Watford,Wolves,H,2,1,9,16,3,4,4,7,12,6,3,1,1,0,3,3.4,2.3,3.17,3.27,2.45,2019-2020
2020-01-01,Man City,Everton,H,2,1,16,7,7,2,3,6,11,11,0,4,0,0,1.25,6.5,10,1.33,5.78,9.31,2019-2020
2020-01-01,Norwich,Crystal Palace,D,1,1,15,12,4,3,2,5,12,9,5,0,0,0,2.5,3.4,2.75,2.37,3.45,3.14,2019-2020
2020-01-01,West Ham,Bournemouth,H,4,0,14,3,7,2,9,2,3,12,1,2,0,0,1.9,3.75,3.8,1.97,3.61,4.12,2019-2020
2020-01-01,Arsenal,Man United,H,2,0,10,10,4,4,1,4,11,15,2,0,0,0,2.55,3.6,2.62,2.65,3.59,2.67,2019-2020
2020-01-02,Liverpool,Sheffield United,H,2,0,19,3,7,2,8,4,5,8,0,0,0,0,1.2,6.5,13,1.3,5.54,12.41,2019-2020
2020-01-10,Sheffield United,West Ham,H,1,0,13,7,3,2,7,3,11,6,1,0,0,0,1.95,3.4,4,1.88,3.57,4.57,2019-2020
2020-01-11,Crystal Palace,Arsenal,D,1,1,6,7,3,4,1,4,14,22,2,3,0,1,4.1,3.9,1.8,4.78,3.84,1.78,2019-2020
2020-01-11,Chelsea,Burnley,H,3,0,18,7,8,2,10,3,7,4,0,3,0,0,1.28,5.5,11,1.36,5.12,9.69,2019-2020
2020-01-11,Everton,Brighton,H,1,0,14,9,6,2,4,3,7,7,2,1,0,0,1.85,3.8,4,1.93,3.8,4.02,2019-2020
2020-01-11,Leicester,Southampton,A,1,2,5,16,5,10,2,4,9,17,0,3,0,0,1.6,4,5.5,1.73,3.9,5.12,2019-2020
2020-01-11,Man United,Norwich,H,4,0,13,8,6,3,4,2,18,7,0,0,0,0,1.33,5.25,8.5,1.32,5.66,10.11,2019-2020
2020-01-11,Wolves,Newcastle,D,1,1,9,5,4,1,5,2,13,12,0,3,0,0,1.44,4.5,7.5,1.45,4.6,7.92,2019-2020
2020-01-11,Tottenham,Liverpool,A,0,1,14,13,4,7,4,3,4,8,0,2,0,0,4.5,4.33,1.66,4.9,4.05,1.72,2019-2020
2020-01-12,Bournemouth,Watford,A,0,3,10,18,1,6,5,5,3,13,1,1,0,0,2.6,3.3,2.7,2.58,3.45,2.83,2019-2020
2020-01-12,Aston Villa,Man City,A,1,6,7,22,1,12,2,4,5,12,2,1,0,0,13,8.5,1.16,15.31,9.4,1.16,2019-2020
2020-01-18,Watford,Tottenham,D,0,0,15,17,2,5,3,3,13,13,2,3,0,0,3.25,3.5,2.2,3.11,3.55,2.34,2019-2020
2020-01-18,Arsenal,Sheffield United,D,1,1,11,12,4,4,4,5,9,13,1,2,0,0,1.83,3.6,4.33,2.09,3.34,3.96,2019-2020
2020-01-18,Brighton,Aston Villa,D,1,1,10,8,2,3,3,4,11,13,3,3,0,0,1.66,4,5,1.68,4.26,4.96,2019-2020
2020-01-18,Man City,Crystal Palace,D,2,2,25,5,6,3,14,2,9,7,1,2,0,0,1.1,11,19,1.09,12.35,29.32,2019-2020
2020-01-18,Norwich,Bournemouth,H,1,0,16,6,5,3,4,5,10,10,2,2,1,1,2.2,3.5,3.25,2.28,3.52,3.26,2019-2020
2020-01-18,Southampton,Wolves,A,2,3,11,8,5,4,1,3,13,12,2,1,0,0,2.4,3.4,3,2.63,3.11,3.04,2019-2020
2020-01-18,West Ham,Everton,D,1,1,12,11,6,3,7,6,11,13,1,0,0,0,2.9,3.5,2.37,2.97,3.45,2.48,2019-2020
2020-01-18,Newcastle,Chelsea,H,1,0,7,19,2,4,1,10,9,14,1,1,0,0,6,4.5,1.5,5.51,4.42,1.61,2019-2020
2020-01-19,Burnley,Leicester,H,2,1,8,18,5,8,4,5,14,8,1,0,0,0,4.33,3.75,1.83,4.22,3.75,1.91,2019-2020
2020-01-19,Liverpool,Man United,H,2,0,16,9,5,4,11,5,7,10,1,3,0,0,1.36,5.25,8,1.46,4.64,7.58,2019-2020
2020-01-21,Aston Villa,Watford,H,2,1,16,8,5,2,6,3,11,18,2,2,0,0,2.8,3.5,2.45,3.12,3.43,2.39,2019-2020
2020-01-21,Bournemouth,Brighton,H,3,1,11,21,3,8,5,8,9,12,1,1,0,0,2.87,3.4,2.45,2.87,3.28,2.66,2019-2020
2020-01-21,Crystal Palace,Southampton,A,0,2,6,15,0,6,0,8,12,13,1,2,0,0,2.7,3.25,2.7,2.82,3.24,2.72,2019-2020
2020-01-21,Everton,Newcastle,D,2,2,17,8,8,2,6,4,13,10,1,1,0,0,1.55,4.1,6,1.49,4.45,7.4,2019-2020
2020-01-21,Sheffield United,Man City,A,0,1,4,18,1,5,5,13,13,13,4,3,0,0,7,5,1.4,8.26,4.69,1.43,2019-2020
2020-01-21,Chelsea,Arsenal,D,2,2,19,2,8,2,17,5,11,6,2,1,0,1,1.72,3.9,4.5,1.74,3.93,4.96,2019-2020
2020-01-22,Leicester,West Ham,H,4,1,19,6,8,2,7,8,10,19,1,1,0,0,1.53,4.33,6,1.49,4.72,6.75,2019-2020
2020-01-22,Tottenham,Norwich,H,2,1,14,12,3,2,7,3,12,7,0,1,0,0,1.4,5,7.5,1.39,5.05,8.8,2019-2020
2020-01-22,Man United,Burnley,A,0,2,24,5,7,2,5,2,11,7,0,2,0,0,1.36,4.75,9,1.47,4.42,8.14,2019-2020
2020-01-23,Wolves,Liverpool,A,1,2,10,13,3,6,2,4,6,11,0,1,0,0,5.75,3.8,1.61,5.02,4.09,1.7,2019-2020
2020-01-29,West Ham,Liverpool,A,0,2,7,13,4,5,3,7,6,6,2,0,0,0,8.5,5.5,1.33,8.76,5.25,1.38,2019-2020
2020-02-01,Leicester,Chelsea,D,2,2,14,7,4,3,4,6,16,14,2,2,0,0,2.5,3.6,2.7,2.63,3.49,2.74,2019-2020
2020-02-01,Bournemouth,Aston Villa,H,2,1,16,18,6,5,1,8,10,15,1,3,1,0,2.1,3.6,3.3,2.15,3.4,3.7,2019-2020
2020-02-01,Crystal Palace,Sheffield United,A,0,1,13,10,3,3,9,5,9,15,3,2,0,0,3.1,3.1,2.5,3.25,3.03,2.55,2019-2020
2020-02-01,Liverpool,Southampton,H,4,0,16,17,9,4,6,11,9,15,0,2,0,0,1.25,6,12,1.31,5.65,10.51,2019-2020
2020-02-01,Newcastle,Norwich,D,0,0,15,19,5,4,8,12,10,15,2,1,0,0,2.2,3.4,3.3,2.25,3.38,3.44,2019-2020
2020-02-01,Watford,Everton,A,2,3,11,12,2,5,4,4,17,14,2,2,0,1,2.75,3.3,2.62,3.1,3.39,2.42,2019-2020
2020-02-01,West Ham,Brighton,D,3,3,12,19,6,6,4,6,8,9,1,1,0,0,2.6,3.3,2.75,2.52,3.42,2.93,2019-2020
2020-02-01,Man United,Wolves,D,0,0,15,14,5,3,4,6,14,15,3,2,0,0,2.25,3.25,3.4,2.12,3.5,3.68,2019-2020
2020-02-02,Burnley,Arsenal,D,0,0,15,13,2,2,5,7,8,11,1,3,0,0,3.6,3.6,2,4.03,3.71,1.96,2019-2020
2020-02-02,Tottenham,Man City,H,2,0,3,18,3,5,2,6,8,14,2,3,0,1,5.5,4.6,1.53,6.08,4.77,1.52,2019-2020
2020-02-08,Everton,Crystal Palace,H,3,1,14,10,8,2,4,6,11,12,0,1,0,0,1.61,3.8,6,1.67,3.77,6.05,2019-2020
2020-02-08,Brighton,Watford,D,1,1,10,5,2,2,3,2,9,12,2,2,0,0,2.1,3.4,3.6,2.36,3.3,3.28,2019-2020
2020-02-09,Sheffield United,Bournemouth,H,2,1,16,10,6,2,8,4,10,8,2,2,0,0,1.66,3.6,5.75,1.81,3.42,5.46,2019-2020
2020-02-14,Wolves,Leicester,D,0,0,15,9,3,3,7,0,13,10,2,2,0,1,2.5,3.3,2.87,2.69,3.17,2.91,2019-2020
2020-02-15,Southampton,Burnley,A,1,2,10,9,2,6,4,3,8,11,2,2,0,0,1.75,3.8,4.75,1.65,4.12,5.49,2019-2020
2020-02-15,Norwich,Liverpool,A,0,1,5,17,1,6,2,7,5,11,1,2,0,0,11,6.25,1.25,9.19,5.38,1.36,2019-2020
2020-02-16,Aston Villa,Tottenham,A,2,3,18,23,4,10,12,7,12,10,2,0,0,0,4,3.8,1.85,3.95,3.74,1.97,2019-2020
2020-02-16,Arsenal,Newcastle,H,4,0,15,10,7,2,5,6,15,9,2,0,0,0,1.4,4.75,8,1.46,4.55,7.93,2019-2020
2020-02-17,Chelsea,Man United,A,0,2,17,9,1,3,9,8,11,11,4,3,0,0,1.85,3.5,4.5,2.02,3.47,4.08,2019-2020
2020-02-19,Man City,West Ham,H,2,0,20,3,7,0,6,1,5,7,0,1,0,0,1.12,9.5,17,1.13,10.24,21.36,2019-2020
2020-02-22,Chelsea,Tottenham,H,2,1,17,5,7,3,3,5,14,14,1,2,0,0,1.72,4,4.5,1.88,3.55,4.6,2019-2020
2020-02-22,Burnley,Bournemouth,H,3,0,16,12,10,4,7,3,9,9,4,3,0,0,2.1,3.3,3.7,2.22,3.38,3.53,2019-2020
2020-02-22,Crystal Palace,Newcastle,H,1,0,18,8,9,2,7,5,15,11,2,6,0,1,1.95,3.4,4.2,2.25,3.23,3.62,2019-2020
2020-02-22,Sheffield United,Brighton,D,1,1,14,8,3,2,12,2,3,6,0,2,0,0,1.95,3.4,4.2,1.97,3.44,4.38,2019-2020
2020-02-22,Southampton,Aston Villa,H,2,0,28,4,9,1,9,6,13,17,1,4,0,0,1.61,4.33,5,1.77,3.98,4.67,2019-2020
2020-02-22,Leicester,Man City,A,0,1,10,18,3,7,3,7,14,10,0,0,0,0,4.5,4.2,1.7,5.52,4.55,1.58,2019-2020
2020-02-23,Man United,Watford,H,3,0,21,7,9,2,3,5,6,15,0,1,0,0,1.6,3.9,6,1.61,3.98,6.31,2019-2020
2020-02-23,Wolves,Norwich,H,3,0,19,6,6,4,4,1,11,6,2,3,0,0,1.5,4.2,7,1.51,4.37,7.27,2019-2020
2020-02-23,Arsenal,Everton,H,3,2,9,17,4,5,6,3,12,12,0,4,0,0,2,3.6,3.7,2,3.67,3.91,2019-2020
2020-02-24,Liverpool,West Ham,H,3,2,25,7,7,4,16,8,4,10,0,3,0,0,1.16,8,15,1.15,9.09,19.01,2019-2020
2020-02-28,Norwich,Leicester,H,1,0,11,19,6,4,6,7,13,16,1,2,0,0,4.33,4.1,1.72,4.18,3.89,1.88,2019-2020
2020-02-29,Brighton,Crystal Palace,A,0,1,24,12,8,3,8,7,8,9,1,1,0,0,2.05,3.25,3.9,2.26,3.16,3.68,2019-2020
2020-02-29,Bournemouth,Chelsea,D,2,2,9,23,5,6,4,14,8,5,2,2,0,0,4.75,3.8,1.72,4.09,3.79,1.93,2019-2020
2020-02-29,Newcastle,Burnley,D,0,0,21,8,4,1,11,7,11,9,4,3,0,0,2.62,3.1,2.9,2.75,3.26,2.78,2019-2020
2020-02-29,West Ham,Southampton,H,3,1,14,10,7,2,4,9,8,11,1,1,0,0,2.65,3.6,2.5,2.58,3.52,2.79,2019-2020
2020-02-29,Watford,Liverpool,H,3,0,14,7,5,1,3,5,4,8,0,0,0,0,8,4.75,1.4,6.75,4.76,1.49,2019-2020
2020-03-01,Everton,Man United,D,1,1,16,14,5,5,13,8,11,11,3,4,0,0,2.5,3.25,2.9,2.89,3.3,2.62,2019-2020
2020-03-01,Tottenham,Wolves,A,2,3,13,14,5,4,4,5,12,14,3,2,0,0,2.45,3.2,3,2.88,3.1,2.77,2019-2020
2020-03-07,Liverpool,Bournemouth,H,2,1,14,6,6,4,9,4,10,12,0,1,0,0,1.22,6.5,13,1.22,7.06,13.2,2019-2020
2020-03-07,Arsenal,West Ham,H,1,0,9,14,2,6,6,7,11,9,1,2,0,0,1.57,4.4,5.5,1.68,4.15,5.1,2019-2020
2020-03-07,Crystal Palace,Watford,H,1,0,10,10,3,4,8,8,12,19,4,4,0,0,2.55,3.2,2.9,2.8,3.05,2.89,2019-2020
2020-03-07,Sheffield United,Norwich,H,1,0,10,12,4,5,10,5,12,8,0,0,0,0,1.65,3.75,5.75,1.66,4.07,5.48,2019-2020
2020-03-07,Southampton,Newcastle,A,0,1,6,14,3,7,5,8,14,15,0,3,1,0,1.61,4.1,5.25,1.75,3.95,4.89,2019-2020
2020-03-07,Wolves,Brighton,D,0,0,11,7,1,1,2,0,4,7,1,3,0,0,1.61,3.9,5.75,1.75,3.67,5.31,2019-2020
2020-03-07,Burnley,Tottenham,D,1,1,21,13,8,2,3,5,16,11,5,4,0,0,2.7,3.3,2.62,2.73,3.35,2.74,2019-2020
2020-03-08,Chelsea,Everton,H,4,0,17,3,11,1,6,1,8,10,1,2,0,0,1.8,3.9,4.2,1.88,3.86,4.19,2019-2020
2020-03-08,Man United,Man City,H,2,0,12,7,6,2,2,11,11,9,2,4,0,0,5,4.33,1.6,4.36,3.93,1.83,2019-2020
2020-03-09,Leicester,Aston Villa,H,4,0,15,4,7,1,9,0,15,12,2,1,0,0,1.36,5.25,8,1.52,4.6,6.34,2019-2020
2020-06-17,Aston Villa,Sheffield United,D,0,0,14,5,6,1,12,4,11,14,1,1,0,0,3.2,3.4,2.25,3.33,3.38,2.35,2019-2020
2020-06-17,Man City,Arsenal,H,3,0,20,3,12,0,5,2,9,7,1,1,0,1,1.36,5.25,7.5,1.29,6.6,9.96,2019-2020
2020-06-19,Norwich,Southampton,A,0,3,9,22,1,9,9,7,9,15,1,1,0,0,2.8,3.5,2.45,2.96,3.5,2.51,2019-2020
2020-06-19,Tottenham,Man United,D,1,1,10,12,3,6,7,6,17,18,0,1,0,0,3,3.4,2.37,3.39,3.52,2.26,2019-2020
2020-06-20,Watford,Leicester,D,1,1,8,15,4,2,2,7,15,12,0,1,0,0,3.6,3.5,2.05,3.78,3.44,2.14,2019-2020
2020-06-20,Brighton,Arsenal,H,2,1,9,13,5,6,10,7,13,8,2,1,0,0,3.1,3.25,2.37,3.29,3.45,2.33,2019-2020
2020-06-20,West Ham,Wolves,A,0,2,7,10,2,6,5,7,8,7,1,1,0,0,3.6,3.4,2.1,4.2,3.58,1.98,2019-2020
2020-06-20,Bournemouth,Crystal Palace,A,0,2,12,7,1,2,11,4,13,15,3,2,0,0,2.45,3.2,3,2.85,3.13,2.85,2019-2020
2020-06-21,Newcastle,Sheffield United,H,3,0,12,7,8,1,2,4,9,10,2,0,0,1,3.3,3.1,2.37,3.31,3.13,2.5,2019-2020
2020-06-21,Aston Villa,Chelsea,A,1,2,8,19,4,5,2,10,9,17,2,1,0,0,6,4.5,1.5,7.25,4.61,1.49,2019-2020
2020-06-21,Everton,Liverpool,D,0,0,9,10,3,3,1,6,15,12,2,2,0,0,6,4.2,1.55,6.04,4.05,1.63,2019-2020
2020-06-22,Man City,Burnley,H,5,0,19,1,7,0,3,1,8,7,1,1,0,0,1.12,9,15,1.13,9.76,28.4,2019-2020
2020-06-23,Leicester,Brighton,D,0,0,11,10,2,2,6,7,10,13,2,2,0,0,1.6,4,5.75,1.65,3.99,6.02,2019-2020
2020-06-23,Tottenham,West Ham,H,2,0,15,10,4,2,9,4,12,7,2,2,0,0,1.66,4,5,1.56,4.19,6.86,2019-2020
2020-06-24,Man United,Sheffield United,H,3,0,15,4,6,1,10,5,10,6,1,0,0,0,1.4,4.5,8.5,1.37,5,10.32,2019-2020
2020-06-24,Newcastle,Aston Villa,D,1,1,13,14,3,2,6,9,15,13,2,2,0,0,2.3,3.3,3.2,2.4,3.45,3.17,2019-2020
2020-06-24,Norwich,Everton,A,0,1,9,12,1,5,6,5,8,13,0,1,0,0,3.9,3.6,1.9,4.48,3.62,1.91,2019-2020
2020-06-24,Wolves,Bournemouth,H,1,0,10,4,2,0,6,4,11,11,3,3,0,0,1.55,4,6,1.59,3.83,7.43,2019-2020
2020-06-24,Liverpool,Crystal Palace,H,4,0,21,3,7,0,6,0,7,5,0,0,0,0,1.22,6.5,13,1.3,5.85,11.67,2019-2020
2020-06-25,Burnley,Watford,H,1,0,9,10,5,4,1,7,13,15,1,0,0,0,3,3.25,2.45,3.72,3.33,2.2,2019-2020
2020-06-25,Southampton,Arsenal,A,0,2,12,10,3,5,4,6,10,14,0,2,1,0,2.6,3.5,2.62,2.7,3.65,2.65,2019-2020
2020-06-25,Chelsea,Man City,H,2,1,15,11,10,2,5,7,13,3,1,1,0,1,4,4,1.8,4.29,3.96,1.85,2019-2020
2020-06-27,Aston Villa,Wolves,A,0,1,11,9,1,2,2,2,16,16,1,1,0,0,4.6,3.7,1.75,4.61,3.48,1.93,2019-2020
2020-06-28,Watford,Southampton,A,1,3,8,11,0,7,5,3,18,9,3,0,0,0,2.5,3.3,2.87,2.41,3.28,3.31,2019-2020
2020-06-29,Crystal Palace,Burnley,A,0,1,17,8,4,4,9,1,12,13,1,1,0,0,2.25,3.2,3.4,2.06,3.18,4.5,2019-2020
2020-06-30,Brighton,Man United,A,0,3,8,12,2,6,4,5,10,9,0,1,0,0,6,3.8,1.61,7.42,4.14,1.54,2019-2020
2020-07-01,Arsenal,Norwich,H,4,0,13,8,8,2,6,2,10,10,1,4,0,0,1.44,4.75,7,1.47,4.89,7.05,2019-2020
2020-07-01,Bournemouth,Newcastle,A,1,4,12,12,1,7,6,3,11,10,2,0,0,0,2.4,3.1,3.2,2.2,3.22,3.88,2019-2020
2020-07-01,Everton,Leicester,H,2,1,7,15,2,3,3,5,13,10,1,1,0,0,2.5,3.3,2.9,2.64,3.25,2.99,2019-2020
2020-07-01,West Ham,Chelsea,H,3,2,10,17,4,6,2,3,10,9,2,1,0,0,5.5,4.33,1.57,7.15,4.78,1.48,2019-2020
2020-07-02,Sheffield United,Tottenham,H,3,1,7,9,5,2,1,6,13,13,2,0,0,0,4.2,3.4,1.95,4.66,3.7,1.83,2019-2020
2020-07-02,Man City,Liverpool,H,4,0,14,11,6,3,3,3,8,7,2,2,0,0,2.05,3.9,3.3,2.05,3.79,3.59,2019-2020
2020-07-04,Norwich,Brighton,A,0,1,12,8,1,2,0,2,11,13,2,2,0,0,3.3,3.4,2.2,3.41,3.25,2.33,2019-2020
2020-07-04,Leicester,Crystal Palace,H,3,0,15,7,4,1,3,7,18,8,2,1,0,0,1.66,3.6,5.75,1.66,3.86,5.85,2019-2020
2020-07-04,Man United,Bournemouth,H,5,2,19,7,10,3,8,3,13,12,0,1,0,0,1.16,7.5,17,1.19,7.81,16,2019-2020
2020-07-04,Wolves,Arsenal,A,0,2,10,8,1,5,3,5,6,11,2,4,0,0,2.25,3.4,3.25,2.4,3.21,3.32,2019-2020
2020-07-04,Chelsea,Watford,H,3,0,21,7,9,3,5,3,9,12,0,2,0,0,1.4,4.75,8,1.37,5.16,9.16,2019-2020
2020-07-05,Burnley,Sheffield United,D,1,1,9,10,4,3,3,9,8,14,0,0,0,0,2.9,3,2.7,3.21,2.95,2.64,2019-2020
2020-07-05,Newcastle,West Ham,D,2,2,11,17,4,7,6,4,9,11,0,0,0,0,2.6,3.3,2.75,2.75,3.43,2.66,2019-2020
2020-07-05,Liverpool,Aston Villa,H,2,0,6,9,4,3,7,5,18,8,1,1,0,0,1.33,5.5,8.5,1.18,8,15.87,2019-2020
2020-07-05,Southampton,Man City,H,1,0,8,26,4,6,2,13,6,7,1,2,0,0,8.5,6,1.3,8.93,5.99,1.32,2019-2020
2020-07-06,Tottenham,Everton,H,1,0,12,11,2,3,5,6,14,18,3,2,0,0,2.1,3.5,3.4,2.01,3.64,3.92,2019-2020
2020-07-07,Crystal Palace,Chelsea,A,2,3,13,14,4,6,7,9,11,10,1,0,0,0,8.5,4.5,1.4,7.51,4.4,1.49,2019-2020
2020-07-07,Watford,Norwich,H,2,1,9,12,4,3,4,3,11,15,2,4,0,0,1.7,3.75,5,1.8,3.74,4.8,2019-2020
2020-07-07,Arsenal,Leicester,D,1,1,11,13,7,5,10,1,10,14,1,0,1,0,2.3,3.5,3,2.24,3.46,3.39,2019-2020
2020-07-08,Man City,Newcastle,H,5,0,23,6,9,1,8,1,12,7,0,0,0,0,1.12,9,21,1.09,12.02,25.19,2019-2020
2020-07-08,Sheffield United,Wolves,H,1,0,7,6,3,1,6,1,5,6,2,0,0,0,3.8,3.2,2.1,4.27,3.11,2.11,2019-2020
2020-07-08,West Ham,Burnley,A,0,1,21,8,5,4,10,3,7,7,1,1,0,0,2,3.4,3.9,1.87,3.67,4.5,2019-2020
2020-07-08,Brighton,Liverpool,A,1,3,12,19,2,8,6,10,7,15,1,4,0,0,6,4.33,1.53,5.95,4.07,1.62,2019-2020
2020-07-09,Bournemouth,Tottenham,D,0,0,9,9,2,0,8,12,11,14,3,2,0,0,5.25,3.8,1.66,4.8,3.81,1.79,2019-2020
2020-07-09,Everton,Southampton,D,1,1,11,17,4,4,3,5,13,14,3,3,0,0,2.05,3.5,3.6,2.1,3.44,3.81,2019-2020
2020-07-09,Aston Villa,Man United,A,0,3,9,14,1,6,3,5,7,13,2,3,0,0,9,5.25,1.33,9.29,5.84,1.33,2019-2020
2020-07-11,Norwich,West Ham,A,0,4,11,19,2,7,1,6,9,8,1,0,0,0,3.75,3.75,1.95,3.64,3.55,2.11,2019-2020
2020-07-11,Watford,Newcastle,H,2,1,17,8,5,4,2,4,23,15,1,4,0,0,1.8,3.6,4.5,1.92,3.57,4.41,2019-2020
2020-07-11,Liverpool,Burnley,D,1,1,23,6,9,2,12,6,7,4,1,2,0,0,1.22,6.5,12,1.23,6.82,13.07,2019-2020
2020-07-11,Sheffield United,Chelsea,H,3,0,9,15,4,4,4,6,8,6,1,0,0,0,6,3.8,1.6,5,3.83,1.76,2019-2020
2020-07-11,Brighton,Man City,A,0,5,3,26,0,8,2,7,7,3,1,0,0,0,10,5.5,1.28,12.68,6.77,1.24,2019-2020
2020-07-12,Wolves,Everton,H,3,0,14,6,7,2,5,2,9,9,0,2,0,0,2.05,3.3,3.8,2.12,3.21,4.07,2019-2020
2020-07-12,Aston Villa,Crystal Palace,H,2,0,12,9,9,5,5,1,21,21,2,4,0,1,2.25,3.3,3.3,2.35,3.45,3.17,2019-2020
2020-07-12,Tottenham,Arsenal,H,2,1,15,13,9,4,6,5,16,11,5,3,0,0,2.62,3.4,2.7,2.78,3.45,2.63,2019-2020
2020-07-12,Bournemouth,Leicester,H,4,1,10,13,4,5,2,6,11,12,2,1,0,1,5.25,3.8,1.66,4.52,3.9,1.81,2019-2020
2020-07-13,Man United,Southampton,D,2,2,8,9,4,5,4,6,14,15,1,3,0,0,1.3,5.5,10,1.28,6.34,10.55,2019-2020
2020-07-14,Chelsea,Norwich,H,1,0,22,2,6,0,8,1,10,9,2,2,0,0,1.12,9.5,17,1.12,9.66,24.8,2019-2020
2020-07-15,Burnley,Wolves,D,1,1,9,14,1,5,3,8,10,8,0,0,0,0,4.5,3.3,1.9,4.6,3.42,1.93,2019-2020
2020-07-15,Man City,Bournemouth,H,2,1,8,15,4,3,3,5,10,10,1,1,0,0,1.14,8.5,17,1.17,8.49,14.53,2019-2020
